name,entry_name,source_url,graph_src,axes_json,sweetness,sourness,freshness,body,balance,season
도문대작 생막걸리,도문대작 생막걸리,https://terms.naver.com/entry.naver?docId=5681171&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013032229816_EDI7RGPHV.png/fe87_289_i7.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,3,3,2,,가을
여포의 꿈 레드(Dry),여포의 꿈 레드 (Dry),https://terms.naver.com/entry.naver?docId=3551523&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113195943951_MAYR0K1DQ.jpg/fe87_039_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",2,2,,2,,가을
감그린 레귤러,감그린 레귤러,https://terms.naver.com/entry.naver?docId=5681174&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013021410792_4GAF3Y8IQ.png/fe87_281_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,3,2,,봄
동몽,동몽,https://terms.naver.com/entry.naver?docId=3551584&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116183811133_YNX29A43X.jpg/fe87_100_i9.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,3,1,3,,가을
계룡산 산삼주 금수강산 40%,계룡산 산삼주 금수강산 40%,https://terms.naver.com/entry.naver?docId=5681170&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013012513883_WG168624N.png/fe87_275_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",,,,3,,가을
석로주,석로주,https://terms.naver.com/entry.naver?docId=5681223&cid=58637&categoryId=58648,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013054211510_GW5UNKJO9.png/fe87_309_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",1,1,1,4,,가을
한스오차드 사과와인,한스오차드 사과와인,https://terms.naver.com/entry.naver?docId=5681187&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012201644193_HG6LBE3GX.png/fe87_237_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,3,2,2,,가을
백운 복분자 와인,백운 복분자 와인,https://terms.naver.com/entry.naver?docId=3595281&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522175731325_TJ50ZOPM2.jpg/fe87_176_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",2,2,1,1,,가을
호담 300ml,호담 300ml,https://terms.naver.com/entry.naver?docId=3595330&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522231619432_064SCYBZR.jpg/fe87_225_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",,,,2,,가을
우도땅콩전통주,우도땅콩생전통주,https://terms.naver.com/entry.naver?docId=6743363&cid=58637&categoryId=58659,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241213153055210_5PBZXFGMD.jpg/fe87_635_i3.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",2,3,3,2,3,가을
복분자주 360,복분자주 360,https://terms.naver.com/entry.naver?docId=3551526&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113200200991_JGDMBW512.jpg/fe87_042_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",1,3,,2,,가을
기다림 25,기다림 25,https://terms.naver.com/entry.naver?docId=5804496&cid=58637&categoryId=58645,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726170428001_QWFO8BA68.png/fe87_397_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,4,2,2,,가을
예화,예화,https://terms.naver.com/entry.naver?docId=3595248&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522144519204_CAGSFKESC.jpg/fe87_143_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,1,1,3,,가을
맑은내일 Winery 단감명작,맑은내일 Winery 단감명작,https://terms.naver.com/entry.naver?docId=6598722&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_3/20220323114837094_J0VP7KXE5.png/fe87_536_i12.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,2,3,2,,봄
녹파주,녹파주,https://terms.naver.com/entry.naver?docId=5681220&cid=58637&categoryId=58658,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013054911812_VD8REQUI5.png/fe87_310_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,2,2,3,,가을
솔송주,솔송주,https://terms.naver.com/entry.naver?docId=5687152&cid=58637&categoryId=58658,,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",2,1,,3,,가을
구기홍주 360,구기홍주 360,https://terms.naver.com/entry.naver?docId=6743361&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241209154608856_LOFJ2X9TQ.jpg/fe87_637_i4.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",1,1,1,3,3,가을
해창 막걸리 9도,해창 생막걸리 9도,https://terms.naver.com/entry.naver?docId=3551499&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170112175259720_0BJQBTPQP.jpg/fe87_015_i9.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}]",1,1,2,4,,가을
세종대왕어주 탁주,세종대왕어주 탁주,https://terms.naver.com/entry.naver?docId=6036278&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824171329239_NVJPMKB9R.png/fe87_437_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,1,2,,가을
천비향 약주 15도,천비향 약주,https://terms.naver.com/entry.naver?docId=6743396&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241211114601389_HP2PTEES6.jpg/fe87_659_i3.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 5}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 4}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 3}]",5,2,2,4,3,겨울
도구막걸리,도구 막걸리,https://terms.naver.com/entry.naver?docId=5804505&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726160012842_OO5DGYP8R.png/fe87_376_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,3,3,3,,봄
연천 우주,연천 우주,https://terms.naver.com/entry.naver?docId=6040734&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_3/20200824210109870_NY4UWDYPU.png/fe87_522_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 2}]",,,,3,,가을
오산막걸리,오산막걸리,https://terms.naver.com/entry.naver?docId=6040724&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824191426907_ORPCD3TJ9.png/fe87_483_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",2,4,2,3,,가을
장홍삼 장수 막걸리,장홍삼 장수 막걸리,https://terms.naver.com/entry.naver?docId=3595286&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522182900507_KH0A3EH39.jpg/fe87_181_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",1,4,3,1,,가을
한비 쌀소주,한비 쌀소주,https://terms.naver.com/entry.naver?docId=5681166&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013005422753_D8OAIXU87.png/fe87_271_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 3}]",,,,2,,가을
스타베리오디,스타베리 오디와인,https://terms.naver.com/entry.naver?docId=5681193&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012214510065_Q1XEKAXCW.png/fe87_246_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",3,4,3,3,,봄
배도가 로아 40도 옐로우,배도가 로아 40도 옐로우,https://terms.naver.com/entry.naver?docId=3595279&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170522174547582_SCW0KVJRG.jpg/fe87_174_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향기"", ""label_en"": ""aroma"", ""value"": 2}, {""label_ko"": ""맛"", ""label_en"": ""flavor"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}]",,,,3,,가을
다도참주가 생막걸리,참주가생막걸리,https://terms.naver.com/entry.naver?docId=6743374&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_3/20241210165705220_APPIQI7SS.jpg/fe87_641_i4.jpg?type=w492_fst&wm=N,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 2}]",2,4,4,2,2,여름
애피소드호프,애피소드 호프,https://terms.naver.com/entry.naver?docId=5681201&cid=58637&categoryId=58657,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181012204325329_WS482ETJ4.png/fe87_240_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 4}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,4,4,2,,여름
타미앙스,타미앙스,https://terms.naver.com/entry.naver?docId=3551506&cid=58637&categoryId=58656,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170113194411432_7HQH2QAW2.jpg/fe87_022_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,1,2,2,,가을
레돔 시드르,레돔 시드르,https://terms.naver.com/entry.naver?docId=5804436&cid=58637&categoryId=58653,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726173109226_FDQSLEYQM.png/fe87_406_i11.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,3,4,2,,여름
애석,애석,https://terms.naver.com/entry.naver?docId=5804498&cid=58637&categoryId=58652,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726155116404_52ZILLA2L.png/fe87_373_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,1,2,2,,가을
이강주,이강주,https://terms.naver.com/entry.naver?docId=3551512&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_3/20230323155935054_I2CAQ2DTV.jpg/fe87_028_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""균형감"", ""label_en"": ""balance"", ""value"": 5}]",3,2,2,3,5,가을
이동 생 쌀 막걸리,이동 생 쌀 막걸리,https://terms.naver.com/entry.naver?docId=3551568&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116182652242_GLCEGO09O.jpg/fe87_084_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 1}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",1,3,3,2,,가을
원매,원매,https://terms.naver.com/entry.naver?docId=5681155&cid=58637&categoryId=58644,https://dbscthumb-phinf.pstatic.net/4776_000_1/20181013001803705_MPFV1I5LB.png/fe87_265_i9.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""향"", ""label_en"": ""aroma"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 3}, {""label_ko"": ""목넘김"", ""label_en"": ""other"", ""value"": 1}]",,,,3,,가을
오매백주,오매백주,https://terms.naver.com/entry.naver?docId=6040723&cid=58637&categoryId=58651,https://dbscthumb-phinf.pstatic.net/4776_000_2/20200824191712320_Q7GC5M98S.png/fe87_484_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 5}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 1}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 1}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 1}]",5,1,1,1,,가을
맑은술 해밀,맑은술 해밀,https://terms.naver.com/entry.naver?docId=5804438&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726172449333_VSV4PE1B9.png/fe87_404_i10.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 3}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 2}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",3,2,2,2,,가을
샹스프랑보아즈,샹스프랑보아즈,https://terms.naver.com/entry.naver?docId=5804421&cid=58637&categoryId=58655,https://dbscthumb-phinf.pstatic.net/4776_000_2/20190726142657448_V7A8AYEA4.png/fe87_339_i8.png?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단맛"", ""label_en"": ""sweetness"", ""value"": 4}, {""label_ko"": ""신맛"", ""label_en"": ""sourness"", ""value"": 3}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 3}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",4,3,3,2,,봄
백련 생막걸리 snow (스노우),백련 생막걸리 snow (스노우),https://terms.naver.com/entry.naver?docId=3551565&cid=58637&categoryId=58654,https://dbscthumb-phinf.pstatic.net/4776_000_1/20170116182406377_PO76H5UKO.jpg/fe87_081_i8.jpg?type=w492_fst_n&wm=Y,"[{""label_ko"": ""단 맛"", ""label_en"": ""sweetness"", ""value"": 2}, {""label_ko"": ""신 맛"", ""label_en"": ""sourness"", ""value"": 2}, {""label_ko"": ""청량감"", ""label_en"": ""freshness"", ""value"": 4}, {""label_ko"": ""바디감"", ""label_en"": ""body"", ""value"": 2}]",2,2,4,2,,여름
